# BEAST v1.8.0, r5971
# Generated Tue Nov 11 23:15:48 EST 2014 [seed=1415708148141]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(AleocharaTriboliumMeloeDendroctonus)	tmrca(BombusApis)	tmrca(CarabusGyrinus)	tmrca(ColeopteraStrepsiptera)	tmrca(CopepodaBranchiopoda)	tmrca(Dicondylia)	tmrca(Diplura)	tmrca(Diptera)	tmrca(Ellipura)	tmrca(Embioptera)	tmrca(EmbiopteraPhasmatodea)	tmrca(EpiophlebiaCordulegaster)	tmrca(FormicidaeApidae)	tmrca(GlossinaSarcophagaTriarthria)	tmrca(HemipteraSternorrhyncha except Aleyrodidae)	tmrca(Holometabola)	tmrca(Hymenoptera)	tmrca(Isoptera)	tmrca(LiposcelisPediculusMenopon)	tmrca(ManducaBombyxParidesPolyommatusZygaenaYponomeutaNemophora)	tmrca(Mecoptera)	tmrca(Megaloptera)	tmrca(MegalopteraNeuroptera)	tmrca(Neuroptera)	tmrca(Odonata)	tmrca(OstracodaMalacostraca)	tmrca(ParidesPolyommatus)	tmrca(PediculusMenopon)	tmrca(Plecoptera)	tmrca(Pterygota)	tmrca(RanatraVelia)	tmrca(SiphonapteraMecoptera)	tmrca(Strepsiptera)	tmrca(Thysanoptera)	tmrca(ThysanopteraHemiptera)	tmrca(ZorapteraDermaptera)	tmrca(Lepidoptera)	yule.birthRate	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
20000	-1751.21627227222	-1748.045637842476	-3.170634429743993	567.8196081447034	118.315205813539	29.501029167640816	207.8051443747065	293.30638749461616	185.99663324875124	445.43337384174026	145.5820108166614	299.40546679052	254.28852324259748	103.3450757978962	241.12883057547504	107.98206930762275	104.3695718330482	48.42819579704446	62.386762732893764	387.5521256996922	280.00993995041927	134.36362465758253	109.47609149124078	98.96253457478431	107.29445424448741	101.51109006776167	162.56307598070572	76.03981772378232	385.32128221467224	516.8972773615645	40.05826473281811	48.29051054743558	176.5833413599955	435.22394412506975	110.5169145224494	169.00009377352168	104.42345017390157	117.09460186267366	400.9021922628031	173.53768251433254	118.93646597389836	0.0054702671120465726	150748.14768490833	2.5335592646162096E7	0.0	NaN	NaN	-3.170634429743993	-867.8369487619029
21000	-1757.9241486724204	-1754.7535142426764	-3.170634429743993	549.8828640571573	58.08972017371496	30.365578742633158	207.8051443747065	301.3971387074629	491.8067308525773	462.67699159270575	26.331079406619995	277.2053848089617	450.6701559736494	103.3450757978962	226.45590667752094	107.98206930762275	104.3695718330482	48.42819579704446	127.68983047552356	353.8926608403349	286.23880042079435	133.11346693079736	105.82679124728847	103.69078082967737	107.29445424448741	121.69927256456404	250.6278352116411	102.52040712044415	366.2047111272369	516.8972773615645	40.05826473281811	48.29051054743558	176.5833413599955	435.22394412506975	107.5869479969533	165.77844062391097	104.42345017390157	117.09460186267366	298.1811323288389	173.53768251433254	118.31307563715349	0.005201607190508572	655059.8172520141	3.736084427383879E7	0.0	NaN	NaN	-3.170634429743993	-876.5470104321189
22000	-1745.7771321988646	-1742.6064977691206	-3.170634429743993	556.2383845467433	252.7767320674966	30.452002648254137	208.39658155221628	285.9224316673004	421.38590600448174	444.8666514118828	73.37990624209745	277.99434299801544	195.4072109202666	103.63920768824646	201.4376611496496	108.28939861116399	100.93018430072438	37.65787537754177	136.57276106076512	381.58299716639414	271.58634979647064	133.49232306261732	106.12798638328256	103.98589663603636	107.59982651701588	104.44347030892482	195.2751065557025	102.81219190954029	318.13146706896515	470.11168109971294	40.172275129917786	52.47874035561679	177.0859177198034	438.15838093530687	107.89315274011149	166.2502650020302	104.72065124090365	117.42786647474897	395.4605399524737	174.03159058117419	118.64980816477158	0.004870371112137957	2221704.7033673567	3.757253152143162E8	0.0	NaN	NaN	-3.170634429743993	-867.229327703257
23000	-1744.4574570068578	-1741.2868225771138	-3.170634429743993	574.1835785281123	201.50434438706623	30.452002648254137	208.39658155221628	297.4995752327266	166.54554374991372	451.7438340702205	70.50792768887106	220.8210506236731	195.4072109202666	103.63920768824646	139.77464106244696	104.74265176798835	101.98164220195991	39.88290220618102	104.3039600777404	350.33463174728774	236.19325413826775	133.49232306261732	106.12798638328256	113.50308601491986	107.59982651701588	104.44347030892482	170.73387869093102	54.22020428353646	318.13146706896515	470.11168109971294	40.172275129917786	52.47874035561679	177.0859177198034	446.8373277876888	107.89315274011149	167.5020532523597	104.72065124090365	117.42786647474897	420.71618219910374	174.03159058117419	122.44079181225288	0.004610521384448201	5231820.356356266	8.60573738880854E7	0.0	NaN	NaN	-3.170634429743993	-868.2347160737877
24000	-1739.500425228277	-1736.329790798533	-3.170634429743993	546.0975609514953	191.86822376641555	25.878953155065265	212.94209296165351	300.930732684652	277.8190564023201	465.839805869341	18.23654883377761	218.39918824450677	168.75104130338138	103.02644414592456	135.79237419928415	104.12336414739396	101.22006859721041	39.20961432000026	94.71178833805754	403.04637835647696	244.9888465401848	137.55330704853964	105.5005080155269	97.075754303931	106.9636459409532	176.64304595228435	206.2446836209568	198.901872211067	234.1255237293561	447.72246775232543	39.93475782193348	52.168461460648494	176.03890282401488	442.8055761145249	107.25523788201858	166.51170265255723	104.10149369773083	116.73357792282548	417.2730745572642	173.00263429813103	121.71686449758968	0.0052871465196000856	8350944.680839196	3.995285313601419E8	0.0	NaN	NaN	-3.170634429743993	-866.2725527329582
25000	-1740.2635424867879	-1737.0929080570438	-3.170634429743993	568.2579046518044	164.1279118427875	26.014995340538466	214.06150098145088	302.86890875659066	177.69003743174844	463.8506355907362	451.17252834185985	185.79426787732058	251.93231467214798	103.56804034338901	190.87844134035183	104.67072670617121	101.75216892071273	39.41573400311465	274.5939813137789	382.5016833055517	246.27672004496608	138.27640633303625	107.79809789552843	110.00113505611822	107.52061723698687	15.552246584858096	193.15177356869867	162.1657797102228	240.49538288903182	427.04605014943456	40.144689487170695	52.44270406495151	176.96431572325326	445.133345632611	107.81906428092613	166.02708486045995	104.64874128648779	117.34723068395422	430.48759813427023	173.91208594099749	120.12069563360349	0.0056178602974909266	1.996283813143413E7	1.0615585458215648E9	0.0	NaN	NaN	-3.170634429743993	-869.5756710947479
26000	-1734.5377227273007	-1731.3670882975566	-3.170634429743993	577.5156276962947	155.39393374853574	25.95130813797591	213.53745790570193	314.35422933347087	306.35773120861455	449.28638110602316	4.9746281776002945	190.0634624650465	356.0280477979057	103.31449585191343	201.13130916738646	104.41448273276876	101.50306985656127	39.31924050762297	126.38438010551906	356.20566220883154	245.6738110245864	140.4903237625786	107.53419781764401	102.38954286043986	107.25739645835569	46.631924449502115	160.8311501463372	109.36086497216739	258.610277090052	426.0006004792197	40.04641143877157	49.320496392580466	169.2599592409508	440.1050369296367	107.55511287532028	165.6206346402709	104.39255113550038	117.05995341356093	422.68547639037746	173.4863324822551	117.44128165826741	0.004988896227376968	5242116.607827899	8.167089112084702E9	0.0	NaN	NaN	-3.170634429743993	-866.9742381933686
27000	-1733.942835406411	-1730.772200976667	-3.170634429743993	522.5134792857405	169.9984001101757	25.384890774271565	213.21677752199298	249.6916190442454	423.08559163087136	440.56490357311725	4.9671575179397	189.77803420964761	457.1832055991183	103.15934306280832	137.37818388457404	104.25767803575724	96.34989703109004	39.26019274496441	206.56064435301846	348.38204379710135	253.360934887179	137.6578060589109	107.37270808110692	98.28351943375904	107.0963224089162	35.44008913170465	133.12062258329982	53.13387561420049	258.221908493265	459.7748075252385	43.14193975453961	51.68564742616175	169.00577269584394	439.44410814693504	107.39359172954572	165.371913459512	104.23577937431706	116.88415835097202	386.94729762855593	173.2257989711124	114.94723245589601	0.005668993922897548	4.284928117064554E7	1.3965378395101522E10	0.0	NaN	NaN	-3.170634429743993	-865.8604247154751
28000	-1730.0731409436232	-1726.9025065138792	-3.170634429743993	557.5903072266601	229.48777607644053	32.83231637212656	215.52265694623694	241.23045612010347	267.2357894026028	456.12400700438246	216.15565886970825	141.71398963536998	455.66020057969934	104.27498231667762	129.93294716496484	103.13291172902001	98.45342388719676	39.68478067699583	208.7945395708705	397.83079493586513	256.1009620719689	139.14653647809692	108.5339136915052	99.34642802771907	108.25453898607765	8.86750217383259	113.1695849498563	112.81648495410819	273.46692581049683	464.74714263310227	43.60850768769254	52.244613152563936	170.83352254914806	443.8883139413485	108.55502319072272	167.16036414817702	105.36305998385765	118.14822761838124	384.9736877994418	175.09918722056435	124.89448891892758	0.0055634743280961125	1.2623279337578002E8	1.385351770465087E10	0.0	NaN	NaN	-3.170634429743993	-867.6585643923206
29000	-1731.352238199373	-1728.181603769629	-3.170634429743993	570.3303718060705	193.7982554303276	32.51722463058073	213.4542859988423	234.47804072809853	410.0760571323817	452.8568248229833	161.33878645387367	140.35396047113088	315.94901501555137	103.2742553071841	127.97753808594042	102.14314517100225	94.67337849780162	53.128308924993384	85.63093492320462	381.82875918006926	346.0693187966962	137.81114716191158	107.4923137174359	98.39300035393522	107.21562017106758	2.5829107345244706	171.4512119983095	106.58024294088979	229.19479630384868	460.2869642865316	43.18999683765713	51.74322159803428	169.19403322636242	441.48251232519596	107.51322062878859	165.55612612671348	104.35189069294837	117.01435907316844	378.63349365782307	173.4187603137553	123.69587650374167	0.006154441401828008	1.517066997640458E8	3.3447328809693007E9	0.0	NaN	NaN	-3.170634429743993	-867.1884289193968
30000	-1727.5723366283992	-1724.4017021986551	-3.170634429743993	551.115201700267	204.41047875572326	36.847851151892044	211.88639753122007	259.76780224911386	468.8320560564543	437.1046063329231	102.38372308924467	136.62400763504488	202.90534408965664	106.30500780332913	134.82673819330952	101.39287183443805	93.97797293289138	48.924987532923026	252.10758220404063	392.21364535510634	338.4886277239791	135.99468531568186	106.70274906546864	97.67027300354357	106.42808791970724	11.093896139549015	170.81772665418697	166.99911274076055	274.2019490918576	456.90601262409643	38.125675691982075	51.36315145776256	167.95125015342123	435.52367332486455	106.72350240902082	164.340064618819	103.58539342995626	116.15485202097449	363.2500914162904	172.14494529948684	122.78729161702877	0.005369696891721204	1.9517273040911373E8	2.5607714437548115E10	0.0	NaN	NaN	-3.170634429743993	-863.2414136348146
31000	-1728.5761714240332	-1725.4055369942892	-3.170634429743993	535.8487059926861	195.507061776529	39.98868895386677	211.88639753122007	247.58778588317136	221.43546890794542	440.05018504110683	56.134764789054735	131.08076306898198	126.00262378312064	106.30500780332913	131.60226473125047	101.39287183443805	94.28100256877597	50.26098049788007	228.99996642450822	369.5996590809069	297.5937128362419	135.99468531568186	106.70274906546864	98.86309162344197	106.42808791970724	43.35343438058527	197.8873159630774	44.72203751456345	274.2019490918576	456.90601262409643	38.125675691982075	51.36315145776256	167.95125015342123	430.0646766817089	106.72350240902082	164.340064618819	103.58539342995626	116.15485202097449	363.2500914162904	172.14494529948684	122.78729161702877	0.005980614699562068	3.0519971676373106E8	3.68063749640107E10	0.0	NaN	NaN	-3.170634429743993	-864.8063821447054
32000	-1730.6437474063935	-1727.4731129766494	-3.170634429743993	559.3941680410488	203.98717663490802	39.98868895386677	211.88639753122007	278.62811417481186	220.96386684676318	438.5672033022904	56.134764789054735	131.08076306898198	132.86707798233937	106.30500780332913	130.74097455478898	101.39287183443805	96.10159778253151	46.97721114475786	257.9922416663725	368.45530159850495	341.9215914089286	135.99468531568186	106.70274906546864	98.86309162344197	106.42808791970724	43.35343438058527	85.57637460071997	64.28564378712132	341.11015685888117	456.90601262409643	38.125675691982075	51.36315145776256	167.95125015342123	428.9816617778599	106.72350240902082	169.13401478193813	103.58539342995626	116.15485202097449	370.8897345120873	172.14494529948684	122.78729161702877	0.0062161494340300825	4.4956890984543973E8	5.3365717328597664E10	0.0	NaN	NaN	-3.170634429743993	-867.8158328826129
33000	-1726.9691700516498	-1723.7985356219058	-3.170634429743993	563.2874201553419	192.55556235352776	32.77177958562875	214.2030025199163	276.1280909991529	153.83818573761127	448.85198194609904	417.9438593195235	132.5139006048777	336.1965627016739	107.46726604297993	163.09745875583658	106.45901811601337	103.51004610084587	39.35568283451255	134.77919334739806	372.4837121040397	332.7421876815308	137.36321509841207	107.86935590608117	99.94398560210831	107.59169182389778	2.115267120296454	111.80757995717835	57.500105365375525	344.8395963145584	510.2275052043964	35.85108734562813	51.92471715659267	169.7875015999345	447.31243835105784	107.89033615093408	170.98319767884556	107.22222397236365	117.42480097847383	373.9336772609674	174.02704742452238	115.6134840562108	0.005538205181149596	2.0626349907861927E8	2.06581295325452E10	0.0	NaN	NaN	-3.170634429743993	-865.207493882468
34000	-1719.4271853424962	-1716.2565509127521	-3.170634429743993	569.4661653321115	175.84101738839595	29.349882328905988	212.1856734691352	267.3261453351001	293.94613803960635	443.6465307835527	205.64457339787214	131.26590623422138	143.67227113599802	106.45515680433203	202.89859748418064	105.4564043924121	102.53520531621442	38.451347584950135	85.81848830293424	366.90569724475444	283.1756260808755	136.06955067229853	106.85345985047778	99.50081776057579	104.70108616214172	23.65849542852367	50.952072268750086	37.84862772505477	317.09424177526034	480.96559710743844	39.99772043503412	51.435698612775354	168.18847051536673	428.9453542562362	106.87424250679581	169.64746212589122	106.21242250009578	116.31891329478442	379.6193252056143	172.38808898668017	114.52465506079591	0.005217865510889515	8.581048560840733E7	1.4923251869887732E10	0.0	NaN	NaN	-3.170634429743993	-862.3211417645825
35000	-1715.8268002802924	-1712.6561658505484	-3.170634429743993	575.786223171289	66.70313138400891	29.349882328905988	212.1856734691352	314.8422917230441	369.994397817115	434.67074580849953	237.07887279381484	116.67925125580513	173.58070760889814	106.45515680433203	186.5839690195436	105.4564043924121	102.15808642035984	44.02304153566478	85.81848830293424	360.17895157221784	253.58098801092973	136.06955067229853	106.85345985047778	101.95173986473004	104.70108616214172	40.335704795447576	79.7086677634432	18.062869350881698	228.17970156563462	480.96559710743844	39.99772043503412	51.25126390328242	168.18847051536673	422.2011182060294	106.87424250679581	169.64746212589122	106.21242250009578	116.31891329478442	387.25112725147136	172.38808898668017	114.52465506079591	0.006085131581728873	8.43125159213835E7	5.4154213445200806E10	0.0	NaN	NaN	-3.170634429743993	-861.7025853292366
36000	-1716.2683418197962	-1713.0977073900522	-3.170634429743993	538.0531116789961	224.48071906296735	29.50115468757142	213.279300589714	294.2460609971815	221.0317407913748	428.76497344790266	317.3196292958891	117.28062830212463	174.47536070374045	107.00383780009976	216.6649489294608	105.9999377139445	99.3856895139836	44.24994088926688	86.26080575406422	354.15002766016227	345.91786984209983	136.77086734682814	107.40419374174195	102.47720977927867	105.24072649463399	11.255361851907736	42.16495486269836	33.42114569275729	229.3557635773522	498.4729716788041	40.203872863300894	51.515418269843494	168.1709766589084	424.5404793155041	107.42508351404106	166.05214518340554	106.75985241790963	116.91843312162108	372.32508705956934	173.27659520059294	115.114927093312	0.006460700752286356	6.488079534623243E7	7.506399970037581E10	0.0	NaN	NaN	-3.170634429743993	-863.0195913009934
37000	-1708.9546499926548	-1705.7840155629108	-3.170634429743993	570.6769430665508	20.002364627409847	26.958245961409993	212.57625571343945	278.8385240924503	146.35736865031473	432.3468428033808	285.9050246475372	117.28062830212463	187.09441876147775	107.00383780009976	170.25927665043372	105.9999377139445	99.3856895139836	44.24994088926688	161.83282646093562	334.33320453573685	322.7018825746277	133.7966842113838	107.40419374174195	99.96821921982536	105.24072649463399	63.93152535615188	70.4974868172059	32.609828787985066	229.3557635773522	450.84155396103733	40.203872863300894	51.515418269843494	168.1709766589084	413.47977980627735	107.42508351404106	166.05214518340554	106.75985241790963	116.91843312162108	318.10261315220015	173.27659520059294	115.114927093312	0.0054385171067217325	5.7166697019018576E7	1.581688904610854E11	0.0	NaN	NaN	-3.170634429743993	-855.5014183320848
38000	-1706.5540487732815	-1703.3834143435374	-3.170634429743993	562.586343011594	198.4595814902606	32.26842075904645	211.7467517658939	296.70069230180695	288.3030835756834	410.3160140022167	130.88180677773136	116.82298196800922	167.97460477670208	106.58629302041676	207.04086294085067	105.58631030067485	98.5263521006824	41.66858281311824	79.7531238926239	349.41202128856895	322.75332990020473	133.27458978767046	106.98508671404163	99.57812846301135	104.83006163567843	44.270296155116505	190.60367277028465	122.22821082029625	316.6562093851452	449.0823036276775	40.04699141323112	51.31439749886943	167.5147486689432	406.4469706499521	107.00589497136379	165.40418518681156	106.34325970522484	116.46220012659663	316.86132977156706	172.6004443329725	114.6657316451899	0.006048547620636595	1.3151465963511176E8	7.068981461082454E10	0.0	NaN	NaN	-3.170634429743993	-853.3576507897485
39000	-1707.444769725514	-1704.27413529577	-3.170634429743993	521.1989735965012	135.80177553235052	32.364791040959744	212.37913766151237	298.7706636152136	379.26888069510454	416.6842956863442	284.66703077576705	117.17187613268732	136.68434922722867	106.90461510947004	188.67801354693498	105.90164592139958	96.68826741971614	41.79302686641149	73.93270976445591	383.2633809188412	323.71723915449377	136.14919203471294	107.30459980841144	99.7392644288592	105.14313870468827	154.9133541482491	175.1247165209881	157.79324095495974	340.28454425950105	450.42349688054964	40.166592551479894	51.46764897002457	168.01503480548539	404.9796526203258	107.32547021000894	167.5700963223045	106.6608559704371	116.81001680911264	378.6731552902385	173.11591900100578	115.00818313877107	0.006147256206447613	3.5915589165174073E8	8.472504416183939E10	0.0	NaN	NaN	-3.170634429743993	-855.041456622056
40000	-1708.9286812882074	-1705.7580468584633	-3.170634429743993	514.9842837240233	135.36743430577582	25.39730577179447	211.69987544429048	267.4790109832349	167.35044256675462	407.10783055192024	84.85366767163057	119.83509964145617	129.5383595370775	106.56269703460597	217.83045131520137	105.56293569021544	98.21580189343979	41.659358256555194	108.84810507323338	327.72496607967935	246.24246419612936	135.93720950762156	103.58608602250428	99.42026363317838	104.80685444292597	111.2552621945818	198.0226197269887	101.24891121541133	233.80646357934722	448.98288615696924	40.03812584323734	51.30303755979135	167.47766439177516	400.2463674593294	106.98220609441852	167.0341489763397	103.63200386047463	116.43641782060018	367.606025844194	172.56223418868467	114.6403470399071	0.007102436999392734	5.978135562796578E9	1.5640114349454205E11	0.0	NaN	NaN	-3.170634429743993	-853.9152081496329
41000	-1702.7719741061187	-1699.6013396763747	-3.170634429743993	552.902095028078	24.604980479059137	25.39730577179447	211.69987544429048	257.3765970140093	167.35044256675462	406.6072283323344	143.48822701325375	112.43856194352895	124.10095539043618	106.56269703460597	216.76730584206683	105.56293569021544	98.21580189343979	41.659358256555194	102.57338748501581	329.14348613315514	246.24246419612936	135.93720950762156	103.58608602250428	99.32226750577195	104.80685444292597	15.662497147732829	112.95910659191145	91.16712271090333	233.80646357934722	448.98288615696924	40.03812584323734	51.30303755979135	167.47766439177516	401.5205996072519	113.75647940704806	167.0341489763397	103.63200386047463	116.43641782060018	319.09278707427546	172.56223418868467	116.7682964279966	0.006397901981007854	6.923215209457015E9	7.200761417908975E11	0.0	NaN	NaN	-3.170634429743993	-849.3081977561569
42000	-1709.691686450219	-1706.521052020475	-3.170634429743993	566.9570847361231	54.65687713007107	28.991082143294562	212.20329499481835	313.2317163516787	247.83413840413846	417.6120295897999	24.251457574788542	112.70593938150247	186.90126609461933	106.8161017422451	173.51002570025443	105.81396297838006	99.21453412614167	41.75842366868536	225.6761535572711	344.4021492781357	267.7211136849668	132.71708084447062	104.84027373529649	98.57207092326045	105.05608377971781	15.699742362250351	83.29484872522214	66.7732526849172	234.36245230895133	464.8074831526545	39.82032835583981	51.42503551588302	167.87592409955542	405.34903965649613	114.02699083560957	167.43135401023025	103.878439417861	116.71330210785497	353.1879290583174	172.97258493731422	117.04596991826351	0.006413811671417064	5.723714952887978E9	1.4895449431851887E12	0.0	NaN	NaN	-3.170634429743993	-856.4636864579985
43000	-1712.72817817719	-1709.557543747446	-3.170634429743993	578.0431764364575	85.98985823434678	29.046578318278883	212.60950512292166	245.71246298610865	207.3106742012766	408.79090706212725	24.297880924097928	112.92168671038011	92.12339077559655	107.02057445023614	198.52274613671028	106.01651734238095	97.63349311018331	41.838359725419366	226.10815410301475	331.9258728909996	292.3308014518874	132.97113449812687	105.04096421479844	98.45917336311061	105.25718737356745	15.729795591896547	83.45429587787754	61.87434779140921	339.18166522031595	440.84740244154466	39.89655441388918	51.523475883008956	168.19728056405145	397.42260332376435	103.16311950580695	164.60896564240846	107.85576704069499	116.93672053027744	332.25499233289764	173.30369768411424	117.1774184210794	0.0055611731958286285	1.8314876247113924E9	2.7566362910111455E12	0.0	NaN	NaN	-3.170634429743993	-860.6901232843012
44000	-1706.8691943116014	-1703.6985598818574	-3.170634429743993	554.1343050376208	155.79407140058817	27.35191354380165	212.8363974988679	289.65831219387536	155.11866109808983	410.3754968367882	96.01394466294633	121.79818441533091	195.5564476907606	112.57983496864915	135.59388874995207	106.12965593181255	95.55366000424794	41.04781289672925	131.58516565559432	340.3974735360526	325.57139311521604	133.1130384860088	105.153061714525	98.56424691457362	105.36951562208483	42.28169353639176	154.60305968045031	34.92531908549541	248.5382909059314	441.3178654836926	39.93913117459328	51.578460648875115	168.37677715143502	404.74491320133666	103.27321300929901	169.55050858586625	107.97086843858037	117.06151293003933	210.96234100206004	173.48864373205825	117.30246768854951	0.0061427562362537805	2.1388570985123806E9	2.64014659594113E12	0.0	NaN	NaN	-3.170634429743993	-851.5241856483223
45000	-1708.575562503612	-1705.404928073868	-3.170634429743993	507.7921255110159	207.84859366902066	27.490774007600702	213.91692741582173	229.9613082444655	155.9061690429901	415.22075457691363	150.5146105316458	114.45802869164493	164.45330483610698	113.1513813825091	193.53849361469506	106.66845601327394	102.43780570253004	40.64776557493376	103.3857721170419	337.9895462796063	298.62075510905305	133.78882806951518	105.68690381285519	99.06463885309901	105.90445661574266	54.14872903492276	98.71007302053195	49.63852411247956	278.1820089618708	443.55835236537774	40.141894548707995	51.8403146853861	169.23159403036365	410.1336919559274	103.7975114732264	170.41128427608973	104.61653139008276	117.65581197066962	251.20749173767925	174.36941258553986	117.89799001066861	0.006215338650767574	2.5652647958248987E9	3.1767457243235727E13	0.0	NaN	NaN	-3.170634429743993	-853.9626028322823
46000	-1706.3731389636346	-1703.2025045338905	-3.170634429743993	513.0865767669076	206.22398304699874	27.1418639767599	211.2019161279843	273.2140234900458	153.92742423813223	400.67260077435594	101.75710289790432	113.00533935267842	162.36608067696275	107.9617845170639	139.0674968511562	105.31463111670892	101.13767577759405	40.684804359653064	127.79859807559133	348.3112572571929	298.95408664371666	135.42859240643557	104.34553667424292	102.77477739720973	104.56032831969102	39.928203284801576	117.16660755527803	65.57746712846307	252.68599687417316	460.24823157506404	39.632417818037354	51.18236282885874	167.08372432411068	395.4513835972334	107.16632435935517	176.9949277454573	103.28874930640335	116.16253670050313	321.4702565195131	172.15633422310117	116.40164104212673	0.005863407362745767	1.5870018329519083E10	1.6301960343690621E13	0.0	NaN	NaN	-3.170634429743993	-852.4078961011777
47000	-1711.7570921019424	-1708.5864576721983	-3.170634429743993	524.0930481576339	142.03659179658348	30.83144289572766	212.6239413598362	275.0535770425013	253.37370845219965	402.1137730286417	227.61107552398195	110.63216020833254	132.5781159605097	113.18158685555935	151.6348168359612	106.02371588959697	93.96619767117986	44.596285675465374	155.86784313329565	349.4801387227316	344.4839234920069	136.34043487002117	105.04809652172075	98.90826573088424	105.26433436209462	16.249893931787522	113.18957806662472	93.65648345066795	254.38733495802356	439.5510316573674	39.899263399601075	57.669488921565964	168.20870120015704	393.8523088406573	107.88787660678592	172.27890557555963	103.98419379087063	116.94466056193596	341.72809838276476	173.31546504717963	117.18537479618303	0.00607571375281479	7.005743886039807E9	2.6522917668568512E14	0.0	NaN	NaN	-3.170634429743993	-857.4643851135041
48000	-1715.830619969831	-1712.659985540087	-3.170634429743993	536.2609685718351	190.099027384093	27.206563102850954	213.80024882543637	284.58994305914905	303.63301460831445	383.4773599115479	386.8012373144031	111.24421468891568	379.76017344165285	113.80774562552286	160.55764847656724	106.61027489952774	101.56747881108791	41.66926254865743	174.54129314518798	347.5238628426502	229.69715192008886	137.09471621000142	105.62925807575508	101.0863768244569	105.84669221690463	74.17248928333646	86.41712117489341	66.11765611733496	233.2233067937858	488.7803322704568	40.11999960225414	57.98853601439066	169.13928855422077	370.78250102346857	108.4847487834969	165.80105471833437	103.85357992121178	117.5916379267675	343.61865365496107	169.2453181446236	117.833683873469	0.005586315519761805	1.4341845600314894E10	5.443939556249107E14	0.0	NaN	NaN	-3.170634429743993	-862.3996547044076
49000	-1719.4965961149746	-1716.3259616852306	-3.170634429743993	518.0223681616473	255.57255564611916	27.15216894009847	213.37279735032104	275.19567573251834	315.0106031901824	378.88472301268575	69.78719693101012	111.02180379871297	410.05567977991404	113.58020946027311	209.44928686245981	105.10359520071466	101.36441464778568	38.24788191279856	152.6297630741834	354.240599808767	314.2484436824967	136.82062233501097	110.916030144464	99.33900176477472	105.6350726094778	11.423749352748167	166.6108776289032	69.09117392798196	278.62020599082666	487.8031122944082	43.04072768977993	57.87259936139186	168.80112787017268	375.9380008353501	108.26785490170873	165.06660224941888	103.645945149142	117.35653661435478	355.3296693302023	168.9069454752992	119.32547109449264	0.006257819228881124	3.454556972464163E10	4.5964380933150544E14	0.0	NaN	NaN	-3.170634429743993	-864.9627201105696
50000	-1714.7031661839894	-1711.5325317542454	-3.170634429743993	515.06791401423	304.88829939427586	27.08759860701418	215.20215514552214	329.5087326127557	466.89019425058376	380.32039782366627	1.6678858065733109	109.97874284272567	257.20853913828233	113.3101053675646	191.72245042880212	104.85364926949131	101.0994073650561	48.855450723597116	132.90874537979553	357.1437003280644	356.45493539803977	136.49525042175932	110.65226171305008	99.10276456227486	105.38386277652394	24.10437168853278	195.74638828580223	72.8122553854789	285.04216000958195	486.64307202249137	42.938372915498334	49.13977793136987	168.3997033992353	378.5193822812092	108.01038407244467	164.67405882086808	103.39946564262888	117.07745207140259	272.07403456090947	168.50526936044994	119.04170424584754	0.005459764391268771	6.980630423045021E11	3.399090792970134E14	0.0	NaN	NaN	-3.170634429743993	-860.0350634199768
